 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.473,809.517,60.990,621,1044,6858.635,1198085
2,4.397,3290.284,305.097,2763,4158,14465.873,2526938
3,4.397,1786.092,133.569,1336,2192,7852.631,1371719
4,4.397,2121.397,197.503,1608,2481,9326.813,1629233
5,444.308,2167.048,424.547,866,4158,962837.466,168191066
6,8.473,383.061,40.405,268,541,3245.484,566930
7,4.397,1774.717,407.488,1169,3022,7802.621,1362983
8,4.397,353.857,53.072,221,515,1555.746,271762
9,4.397,416.831,62.671,219,582,1832.614,320126
10,444.308,566.994,342.259,136,3022,251920.232,44006111
