 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,23.452,332.016,21.644,257,409,7786.454,647432.000
2,9.236,972.374,75.495,779,1220,8981.316,746783.000
3,9.236,633.029,64.154,461,785,5846.960,486166.000
4,9.140,657.012,44.501,539,832,6005.268,499329.000
5,368.064,694.368,145.618,384,1338,255572.231,21250448.000
6,23.452,314.781,28.614,234,405,7382.250,613823.000
7,9.236,929.720,116.174,675,1273,8587.347,714025.000
8,9.236,687.496,381.984,312,1566,6350.048,527997.000
9,9.140,449.492,64.033,297,592,4108.481,341614.000
10,368.064,660.567,296.531,245,2220,243131.141,20215990.000
