 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,23.452,320.237,21.452,248,393,7510.214,624463.000
2,9.236,1068.945,78.718,890,1331,9873.299,820950.000
3,9.236,669.733,87.412,466,894,6185.980,514355.000
4,9.140,588.746,41.674,469,701,5381.300,447447.000
5,368.064,712.033,198.765,367,1647,262074.044,21791064.000
6,23.452,361.470,28.372,276,451,8477.206,704867.000
7,9.236,979.270,112.217,765,1334,9045.010,752079.000
8,9.236,675.172,299.402,341,1354,6236.216,518532.000
9,9.140,510.945,66.631,351,669,4670.174,388318.000
10,368.064,711.003,282.236,275,1940,261695.048,21759551.000
