 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,9.623,732.385,53.969,574,902,7047.858,1231139
2,4.397,1622.337,261.644,1145,2755,7132.675,1245955
3,4.397,1062.960,121.802,746,1358,4673.347,816353
4,4.397,1677.078,537.626,977,3639,7373.345,1287996
5,429.092,1334.816,326.214,718,3639,572759.400,100051169
6,9.623,907.698,61.784,726,1142,8734.928,1525841
7,4.397,1406.214,88.601,1162,1680,6182.478,1079972
8,4.397,1261.888,72.189,1024,1467,5547.944,969130
9,4.397,1378.892,121.824,1094,1776,6062.357,1058989
10,429.092,1292.138,124.159,845,2023,554446.226,96852174
