 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.261,808.077,56.744,645,998,6675.274,1166055
2,4.397,2706.197,171.813,2172,3209,11897.908,2078359
3,4.397,1190.122,117.723,886,1550,5232.424,914014
4,4.397,1287.219,98.801,1004,1657,5659.312,988584
5,383.558,1611.972,626.643,675,3870,618285.277,108003753
6,8.261,467.850,43.942,331,605,3864.767,675108
7,4.397,1360.342,75.426,1161,1581,5980.803,1044743
8,4.397,1149.376,70.618,910,1366,5053.282,882721
9,4.397,1143.478,71.761,914,1357,5027.349,878191
10,383.558,1153.775,158.192,572,1609,442539.964,77304084
