 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,5.424,899.289,63.201,698,1140,4877.955,2366929.000
2,1.583,2366.391,167.002,1973,3027,3745.417,1817388.000
3,1.583,1442.607,113.602,1132,1785,2283.293,1107922.000
4,1.583,1386.294,168.075,916,2002,2194.165,1064674.000
5,281.495,1514.024,331.231,784,3322,426190.927,206800533.000
6,5.424,685.194,74.592,494,968,3716.654,1803431.000
7,1.583,3068.626,157.138,2601,3525,4856.884,2356705.000
8,1.583,1580.941,132.622,1168,1933,2502.243,1214163.000
9,1.583,1945.306,159.066,1557,2391,3078.943,1493995.000
10,281.495,2097.775,460.489,843,3587,590514.156,286535059.000
