 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.481,1437.839,159.645,1029,2031,10756.465,5219357.000
2,1.583,6533.107,469.510,5441,7542,10340.309,5017426.000
3,1.583,5349.986,1031.068,4095,7248,8467.718,4108789.000
4,1.583,5334.702,721.864,3811,6579,8443.527,4097051.000
5,188.420,5800.351,1107.014,2292,9470,1092902.260,530308732.000
6,7.481,1024.275,148.035,708,1590,7662.592,3718118.000
7,1.583,4509.740,202.997,3982,5105,7137.814,3463480.000
8,1.583,3351.871,314.939,2450,4065,5305.192,2574237.000
9,1.583,4054.201,318.643,3362,4681,6416.807,3113626.000
10,188.420,3699.418,710.868,1595,5343,697044.279,338226648.000
