 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,7.837,695.172,53.361,487,902,5448.106,951690
2,4.397,1871.046,125.079,1511,2322,8226.131,1436963
3,4.397,1401.734,130.366,1075,1731,6162.785,1076532
4,4.397,1748.927,126.344,1316,2120,7689.232,1343176
5,406.400,1554.570,231.502,826,2384,631776.606,110360455
6,7.837,684.582,65.789,497,906,5365.116,937193
7,4.397,16222.039,422.798,13335,16383,71320.885,12458526
8,4.397,4403.109,506.450,3196,5422,19358.458,3381588
9,4.397,4286.332,456.350,3414,5399,18845.041,3291903
10,406.400,6584.826,4275.058,1481,16383,2676071.291,467463408
