 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.430,2477.241,134.176,2124,3132,15928.521,7728993
2,1.583,5784.852,599.916,4492,6993,9156.004,4442766
3,1.583,4441.027,391.366,3592,5387,7029.059,3410709
4,1.583,7753.750,1061.669,5030,10337,12272.289,5954880
5,233.559,5448.950,1019.326,3015,10825,1272653.811,617529539
6,6.430,2322.758,105.175,1890,2741,14935.202,7247005
7,1.583,5058.721,387.476,4147,5809,8006.718,3885098
8,1.583,4085.770,238.548,3498,4691,6466.773,3137871
9,1.583,4720.526,421.843,3753,5735,7471.437,3625364
10,233.559,4097.160,669.631,2143,6396,956930.504,464331186
