measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8384,618.1495,235.7898,257.3625,1188.4274,27.4197,50.4814,0.6356,1.7251,89.0039,43187.3278
microtubule,2,3,3.077,942.7362,422.2139,341.3182,2100.3,35.0464,26.9204,1.1349,2.86,195.9435,95077.6006
microtubule,3,3,2.8668,463.1218,204.7334,159.8204,929.549,51.4801,12.8019,0.5448,2.8146,118.4853,57492.5933
microtubule,1,2,1.8384,72.2172,25.1107,16.5084,130.7559,27.4197,50.4814,0.6356,1.7251,23.9393,11616.07
microtubule,2,2,3.077,120.4214,36.1827,51.6873,208.2321,35.0464,26.9204,1.1349,2.86,47.1428,22875.0845
microtubule,3,2,2.8668,115.8936,26.1238,47.5205,164.8364,51.4801,12.8019,0.5448,2.8146,43.1295,20927.6947
background,1,3,1.8384,-35.2662,43.6928,-95.59,101.77,26.648,50.9807,0.6356,1.7251,33.7928,16397.2874
background,2,3,3.077,135.4705,127.2789,24.0997,782.55,34.4109,26.8296,1.1349,2.86,81.1497,39376.2654
background,3,3,2.8668,10.0757,77.6312,-83.4532,245.3948,50.8445,11.9394,0.5448,2.8146,58.7302,28497.6455
background,1,2,1.8384,71.5623,25.8085,16.7184,130.7334,26.648,50.9807,0.6356,1.7251,23.884,11589.2201
background,2,2,3.077,61.9569,38.7787,-1.1016,153.935,34.4109,26.8296,1.1349,2.86,38.8291,18841.0332
background,3,2,2.8668,99.8339,31.2828,29.0874,184.7321,50.8445,11.9394,0.5448,2.8146,41.0112,19899.8738
