measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2322,787.5855,332.776,412.5567,1543.2849,29.4626,26.7388,0.4994,2.1791,108.0555,52431.7545
microtubule,2,3,1.8696,1495.5427,295.4045,986.9085,2237.7729,41.8106,47.2582,1.6343,0.9079,152.0452,73776.8751
microtubule,3,3,1.991,1388.0184,675.6897,566.607,2579.1323,31.0969,53.069,1.8613,0.681,152.9339,74208.0605
microtubule,1,2,2.2322,54.8297,21.5458,0.3121,112.7234,29.4626,26.7388,0.4994,2.1791,25.1116,12184.9044
microtubule,2,2,1.8696,93.6618,26.3349,30.9036,169.388,41.8106,47.2582,1.6343,0.9079,24.455,11866.2702
microtubule,3,2,1.991,54.9776,20.3127,-1.4139,92.1316,31.0969,53.069,1.8613,0.681,22.6142,10973.0706
background,1,3,2.2322,245.6814,107.7894,121.5343,640.0615,29.9166,26.7388,0.4994,2.1791,52.2156,25336.5505
background,2,3,1.8696,191.563,67.4384,93.2661,339.9979,41.4474,46.895,1.6343,0.9079,39.1768,19009.7311
background,3,3,1.991,204.6992,87.2057,118.2231,434.7686,30.7337,52.5696,1.8613,0.681,43.1933,20958.6969
background,1,2,2.2322,52.6979,20.6044,6.2433,104.6542,29.9166,26.7388,0.4994,2.1791,24.8919,12078.3148
background,2,2,1.8696,101.2353,20.6169,59.6129,137.2561,41.4474,46.895,1.6343,0.9079,25.1105,12184.3559
background,3,2,1.991,59.9312,19.3149,22.1316,95.8993,30.7337,52.5696,1.8613,0.681,23.0736,11195.9799
