measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9394,2573.4117,455.5736,878.97,3169.4893,50.0728,20.701,1.8613,0.5448,263.915,128059.435
microtubule,2,3,2.8161,2226.8149,443.2931,1425.8732,3161.5828,53.8407,26.3302,0.09079,2.8146,332.8778,161522.227
microtubule,3,3,2.4719,1633.3313,353.4671,726.7478,2253.0071,38.8144,56.4738,0.3178,2.4514,223.3372,108369.871
microtubule,1,2,1.9394,998.0658,101.1148,822.7323,1181.4706,50.0728,20.701,1.8613,0.5448,154.2287,74836.355
microtubule,2,2,2.8161,1640.5023,150.8046,1244.0783,2009.2396,53.8407,26.3302,0.09079,2.8146,304.2384,147625.548
microtubule,3,2,2.4719,1882.9605,269.9579,1255.0174,2403.7582,38.8144,56.4738,0.3178,2.4514,293.0872,142214.649
background,1,3,1.9394,310.8417,56.0266,203.3816,412.9137,50.209,21.0642,1.8613,0.5448,58.7482,28506.3534
background,2,3,2.8161,358.4257,71.3482,196.1635,481.8732,54.2039,26.3302,0.09079,2.8146,90.2948,43813.7097
background,3,3,2.4719,704.5754,294.6775,228.0811,1477.0811,38.1334,57.9719,0.3178,2.4514,118.0643,57288.2964
background,1,2,1.9394,996.2531,64.8632,867.0874,1161.5271,50.209,21.0642,1.8613,0.5448,154.0643,74756.5939
background,2,2,2.8161,1447.9452,191.369,1189.4009,1966.401,54.2039,26.3302,0.09079,2.8146,279.2377,135494.452
background,3,2,2.4719,1344.2372,316.372,729.0174,1875.0174,38.1334,57.9719,0.3178,2.4514,232.0238,112584.87
