measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6117,2319.4234,604.7032,1272.459,3648.2369,25.0137,45.2153,0.9079,1.3165,204.7946,99372.4612
microtubule,2,3,1.4079,2116.0643,418.3153,1415.6635,2980.3062,32.4588,34.9556,0.5902,1.2711,163.7085,79436.2607
microtubule,3,3,1.7333,1345.3476,337.7397,907.0571,2241.0145,59.6969,38.088,1.5889,0.7264,137.574,66754.9901
microtubule,1,2,1.6117,118.5007,23.7902,64.5986,161.4463,25.0137,45.2153,0.9079,1.3165,24.848,12057.0083
microtubule,2,2,1.4079,97.7517,20.3279,69.2894,153.9689,32.4588,34.9556,0.5902,1.2711,20.1218,9763.7144
microtubule,3,2,1.7333,126.4528,31.3088,64.4362,236.4251,59.6969,38.088,1.5889,0.7264,26.8303,13018.8689
background,1,3,1.6117,338.9301,155.3454,188.0145,756.1257,25.3769,45.4877,0.9079,1.3165,53.777,26094.2097
background,2,3,1.4079,634.7567,411.4149,323.8415,1834.459,32.822,35.0464,0.5902,1.2711,66.0191,32034.4147
background,3,3,1.7333,338.8285,191.8975,58.3479,745.6941,60.1509,38.4058,1.5889,0.7264,56.6757,27500.7451
background,1,2,1.6117,145.5523,24.8283,92.1294,229.4134,25.3769,45.4877,0.9079,1.3165,26.9108,13057.9177
background,2,2,1.4079,145.5344,29.6197,92.6068,210.9696,32.822,35.0464,0.5902,1.2711,23.273,11292.7626
background,3,2,1.7333,124.7204,29.5234,57.5509,187.1712,60.1509,38.4058,1.5889,0.7264,26.6911,12951.3069
