measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2322,790.6677,332.4533,274.9662,1329.709,22.4261,28.4185,2.1791,0.4994,112.6125,54642.9626
microtubule,2,3,2.3294,817.9421,413.7295,340.1645,1780.7403,21.3819,29.5534,2.1337,0.9533,120.0399,58246.9539
microtubule,3,3,1.4285,1878.4008,325.5533,1112.475,2680.2393,33.7299,42.0375,1.1349,0.8625,143.806,69778.9552
microtubule,1,2,2.2322,194.4748,29.1701,129.2909,283.6249,22.4261,28.4185,2.1791,0.4994,30.0548,14583.5018
microtubule,2,2,2.3294,226.9025,43.8334,153.8597,373.3603,21.3819,29.5534,2.1337,0.9533,34.7322,16853.0802
microtubule,3,2,1.4285,342.0573,50.1693,267.3146,453.4283,33.7299,42.0375,1.1349,0.8625,28.9679,14056.0808
background,1,3,2.2322,84.9224,63.8162,13.0695,313.7103,22.9708,27.9645,2.1791,0.4994,39.8898,19355.7003
background,2,3,2.3294,50.9077,33.9698,-13.8574,137.4308,20.928,29.1448,2.1337,0.9533,37.8401,18361.166
background,3,3,1.4285,265.3394,81.9321,140.4279,424.3987,33.9115,42.4461,1.1349,0.8625,37.4276,18160.9905
background,1,2,2.2322,203.0081,27.3488,148.383,267.7898,22.9708,27.9645,2.1791,0.4994,30.9341,15010.1629
background,2,2,2.3294,179.3344,27.6376,133.7609,252.4686,20.928,29.1448,2.1337,0.9533,29.6345,14379.5401
background,3,2,1.4285,343.8217,42.7869,261.623,418.9408,33.9115,42.4461,1.1349,0.8625,29.0842,14112.5392
