measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.74,7966.6675,859.8702,6824.7309,10059.7768,28.7816,13.3013,1.6797,0.454,660.5071,320497.739
microtubule,2,3,2.1828,8047.8848,699.6733,6868.7768,9669.3862,12.7111,34.6832,2.0883,0.6356,838.0695,406656.291
microtubule,3,3,1.9115,7751.2469,612.0014,6824.7768,9456.9907,16.4337,11.6216,1.9067,0.1362,709.1614,344106.216
microtubule,1,2,1.74,7242.495,276.4726,6598.5413,7746.1868,28.7816,13.3013,1.6797,0.454,606.931,294501.021
microtubule,2,2,2.1828,5603.6846,381.0976,5049.0774,6442.6868,12.7111,34.6832,2.0883,0.6356,597.0623,289712.391
microtubule,3,2,1.9115,4889.3429,126.2659,4634.9012,5268.1868,16.4337,11.6216,1.9067,0.1362,460.6492,223520.714
background,1,3,1.74,1510.364,237.4809,1254.7768,2464.2768,29.1902,13.6645,1.6797,0.454,141.5863,68701.9
background,2,3,2.1828,2088.6655,360.9606,1317.9643,2754.8271,12.5749,34.3655,2.0883,0.6356,236.2892,114654.548
background,3,3,1.9115,1604.9379,502.8334,1272.2054,3930.2768,16.6153,12.0302,1.9067,0.1362,164.4889,79814.9287
background,1,2,1.74,2757.2167,241.3024,2485.5677,3473.6868,29.1902,13.6645,1.6797,0.454,246.43,119575.166
background,2,2,2.1828,2880.8072,129.0652,2663.6311,3139.9143,12.5749,34.3655,2.0883,0.6356,322.0977,156291.399
background,3,2,1.9115,2768.1403,152.6989,2558.044,3104.9012,16.6153,12.0302,1.9067,0.1362,272.6729,132309
