measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.6568,1354.9463,463.0211,569.194,2362.8607,26.7842,21.9267,1.6343,0.2724,122.0995,59246.3334
microtubule,2,3,1.7658,2355.6442,820.5174,1406.3567,4188.0509,34.4109,23.6972,1.2257,1.2711,214.4922,104078.01
microtubule,3,3,1.0933,2498.624,602.5591,1591.944,3463.8607,35.0918,21.7905,0.8171,0.7264,141.4242,68623.2499
microtubule,1,2,1.6568,1448.9772,122.5658,1250.887,1765.3871,26.7842,21.9267,1.6343,0.2724,134.1859,65111
microtubule,2,2,1.7658,3220.6675,184.0384,2875.2204,3527.8871,34.4109,23.6972,1.2257,1.2711,291.1154,141257.886
microtubule,3,2,1.0933,2713.7771,154.6035,2454.6371,3042.5537,35.0918,21.7905,0.8171,0.7264,155.8312,75613.917
background,1,3,1.6568,202.158,132.297,61.694,811.694,26.875,22.2899,1.6343,0.2724,34.1965,16593.1666
background,2,3,1.7658,703.734,177.9409,452.2029,1098.0194,34.8194,23.8788,1.2257,1.2711,78.3167,38001.6005
background,3,3,1.0933,412.5307,150.0756,256.3607,714.194,34.5016,21.7905,0.8171,0.7264,33.9446,16470.9167
background,1,2,1.6568,1585.806,146.5401,1320.2204,1873.8871,26.875,22.2899,1.6343,0.2724,144.6195,70173.6664
background,2,2,1.7658,3323.6534,202.9586,2955.8664,3777.6257,34.8194,23.8788,1.2257,1.2711,299.6051,145377.319
background,3,2,1.0933,2693.2304,268.4563,2240.2204,3061.2204,34.5016,21.7905,0.8171,0.7264,154.7725,75100.2502
