measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.95,5874.3417,901.674,3964.6604,6820.8367,54.4309,22.4715,1.7705,0.8171,568.2877,275750.135
microtubule,2,3,1.5733,4801.5405,663.9676,4128.7668,6264.7869,60.4233,26.6026,1.0895,1.1349,385.3698,186992.902
microtubule,3,3,1.6846,4865.0792,774.0613,3557.9192,6048.8474,41.8559,18.4765,1.6343,0.4086,411.7552,199795.866
microtubule,1,2,1.95,9631.1316,1697.0963,6639.0902,12403.1234,54.4309,22.4715,1.7705,0.8171,874.3253,424248.703
microtubule,2,2,1.5733,8596.7952,870.2158,6842.1156,10252.7484,60.4233,26.6026,1.0895,1.1349,638.618,309876.466
microtubule,3,2,1.6846,6111.7979,1086.5965,4707.1156,8203.514,41.8559,18.4765,1.6343,0.4086,479.4881,232661.927
background,1,3,1.95,1227.2648,330.5108,784.5956,1907.8464,54.6125,22.88,1.7705,0.8171,146.8969,71278.749
background,2,3,1.5733,727.3963,215.5588,446.7973,1125.5055,60.2417,27.1474,1.0895,1.1349,83.1023,40323.712
background,3,3,1.6846,931.347,316.1602,536.8056,1958.7932,41.6744,18.8397,1.6343,0.4086,103.6912,50314.0438
background,1,2,1.95,3312.8531,536.8845,2636.2448,4709.4779,54.6125,22.88,1.7705,0.8171,301.3922,146244.452
background,2,2,1.5733,2363.2513,348.009,1838.3218,2791.1156,60.2417,27.1474,1.0895,1.1349,176.1411,85468.8854
background,3,2,1.6846,1929.9385,304.7682,1493.0619,2874.6156,41.6744,18.8397,1.6343,0.4086,151.9925,73751.2693
