measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5888,2834.5408,833.1282,1244.4593,4418.494,33.5029,24.4689,0.4994,1.4981,247.8638,120270.915
microtubule,2,3,1.8209,2522.8581,694.0245,1481.0687,3709.5018,29.8712,17.387,0.681,1.6797,255.9534,124196.22
microtubule,3,3,1.1643,2581.5465,362.2223,2133.2377,3390.2067,37.5432,37.6794,1.1349,0.1816,171.8203,83372.3418
microtubule,1,2,1.5888,464.1346,69.8867,297.0697,587.5636,33.5029,24.4689,0.4994,1.4981,53.3047,25865.0287
microtubule,2,2,1.8209,397.6415,79.0717,273.5883,575.2905,29.8712,17.387,0.681,1.6797,55.0897,26731.1757
microtubule,3,2,1.1643,519.3669,38.2277,459.1291,594.1389,37.5432,37.6794,1.1349,0.1816,43.0519,20890.0441
background,1,3,1.5888,624.1097,57.6542,476.3169,736.4031,33.2305,24.9229,0.4994,1.4981,83.8683,40695.3962
background,2,3,1.8209,488.7941,146.1246,251.8086,770.8954,30.4159,17.4324,0.681,1.6797,84.083,40799.5957
background,3,3,1.1643,847.2052,312.4038,434.5012,1468.0581,37.5886,37.3163,1.1349,0.1816,75.3151,36545.1262
background,1,2,1.5888,232.1714,31.842,155.7147,299.9949,33.2305,24.9229,0.4994,1.4981,36.095,17514.3527
background,2,2,1.8209,310.0394,55.5911,208.9949,428.1149,30.4159,17.4324,0.681,1.6797,47.6877,23139.4912
background,3,2,1.1643,426.1394,58.2591,286.133,543.5735,37.5886,37.3163,1.1349,0.1816,37.8643,18372.8993
