measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.4619,834.5657,307.2814,217.0303,1180.1084,56.156,37.5886,0.6356,1.3165,74.1609,35985.0898
microtubule,2,3,1.4356,3973.6952,659.39,2822.417,5032.9522,25.6946,34.0023,1.1803,0.8171,287.65,139576.363
microtubule,3,3,1.4527,2469.1993,222.5023,2107.1084,2933.1084,57.5179,20.3832,1.4527,0,185.3307,89928
microtubule,1,2,1.4619,101.5015,41.0247,30.5302,180.9755,56.156,37.5886,0.6356,1.3165,24.3878,11833.6777
microtubule,2,2,1.4356,744.5979,115.2694,521.6239,926.5302,25.6946,34.0023,1.1803,0.8171,68.1241,33055.8594
microtubule,3,2,1.4527,658.1779,138.8142,387.9052,911.9052,57.5179,20.3832,1.4527,0,62.2468,30204
background,1,3,1.4619,156.1418,50.6518,75.3975,288.1084,56.4284,37.6794,0.6356,1.3165,28.022,13597.1016
background,2,3,1.4356,1058.2443,276.4166,727.7959,1940.1084,25.8762,34.1385,1.1803,0.8171,89.3731,43366.4844
background,3,3,1.4527,940.2902,255.4582,482.1084,1632.1084,57.5179,20.6556,1.4527,0,81.3511,39474
background,1,2,1.4619,52.3079,22.288,10.9052,102.5224,56.4284,37.6794,0.6356,1.3165,21.0422,10210.2891
background,2,2,1.4356,335.0735,51.1293,241.9052,464.9052,25.8762,34.1385,1.1803,0.8171,40.2728,19541.5547
background,3,2,1.4527,264.0567,83.9587,142.9052,461.9052,57.5179,20.6556,1.4527,0,35.443,17198
