measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.7728,2096.8276,509.441,1386.3584,3326.2046,59.0614,15.3896,0.09079,1.7705,202.9941,98498.7695
microtubule,2,3,2.4836,2071.664,339.0386,1345.0774,2961.3279,63.5557,24.6959,2.1337,1.2711,281.2876,136489.112
microtubule,3,3,1.4981,2197.5202,482.4685,1487.3584,3360.3584,55.0211,20.8372,1.4981,0,179.6005,87147.5
microtubule,1,2,1.7728,48.0275,29.7722,-15.2308,101.3846,59.0614,15.3896,0.09079,1.7705,22.8558,11090.3334
microtubule,2,2,2.4836,99.5421,33.8063,35.5702,224.7692,63.5557,24.6959,2.1337,1.2711,37.9434,18411.2833
microtubule,3,2,1.4981,151.681,27.3874,87.7692,211.7692,55.0211,20.8372,1.4981,0,26.6904,12951
background,1,3,1.7728,116.2542,133.4257,9.2046,528.0123,58.5166,15.5711,0.09079,1.7705,39.7252,19275.8335
background,2,3,2.4836,274.1584,77.54,163.9249,507.5309,63.3741,24.3327,2.1337,1.2711,73.8388,35828.7996
background,3,3,1.4981,737.4613,320.1635,430.3584,1517.8584,54.7033,20.5194,1.4981,0,77.2943,37505.5
background,1,2,1.7728,37.9801,20.6551,1.2692,86.3974,58.5166,15.5711,0.09079,1.7705,22.0276,10688.4359
background,2,2,2.4836,95.9313,27.5727,37.0292,159.7676,63.3741,24.3327,2.1337,1.2711,37.5267,18209.0786
background,3,2,1.4981,154.7839,25.5487,108.7692,212.2692,54.7033,20.5194,1.4981,0,26.9079,13056.5
