measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.0674,6645.3289,314.8941,6135.5271,7394.2155,40.4486,56.8823,0.3178,2.0429,679.7816,329850.272
microtubule,2,3,2.3241,5198.7095,972.4163,3639.612,7290.1428,36.8623,47.5306,0.4994,2.2698,597.0708,289716.52
microtubule,3,3,2.4363,9094.5635,992.2237,6442.238,10889.1267,45.2607,48.4839,1.0895,2.1791,1073.1058,520702.902
microtubule,1,2,2.0674,1697.908,140.2547,1447.7756,1935.4756,40.4486,56.8823,0.3178,2.0429,183.812,89191.0718
microtubule,2,2,2.3241,1432.0233,197.7434,961.2406,1763.0614,36.8623,47.5306,0.4994,2.2698,174.8728,84853.48
microtubule,3,2,2.4363,3970.8007,316.5375,3169.2256,4468.5713,45.2607,48.4839,1.0895,2.1791,472.7278,229381.63
background,1,3,2.0674,1148.3109,169.7488,879.6912,1485.7625,40.8572,57.0639,0.3178,2.0429,147.3331,71490.4271
background,2,3,2.3241,1502.3678,448.9032,840.7078,2256.9065,36.6353,47.349,0.4994,2.2698,200.9496,97506.7501
background,3,3,2.4363,1971.506,642.7402,1266.7318,3180.9912,45.7147,48.4385,1.0895,2.1791,265.7189,128934.74
background,1,2,2.0674,455.7973,36.1056,360.2256,524.9619,40.8572,57.0639,0.3178,2.0429,63.4995,30811.8691
background,2,2,2.3241,520.9986,108.2338,323.487,744.3746,36.6353,47.349,0.4994,2.2698,77.2422,37480.1985
background,3,2,2.4363,1502.6456,292.9163,1060.2256,2066.5835,45.7147,48.4385,1.0895,2.1791,192.9665,93633.0983
