measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.9965,939.4252,291.3846,491.1741,1568.7692,29.1448,36.6353,0.4994,1.9521,118.232,57369.6918
microtubule,2,3,2.3049,1501.6492,413.2879,918.5964,2294.2246,43.2179,41.7198,0.5448,2.2244,196.8748,95529.5138
microtubule,3,3,2.2396,2104.3611,309.5753,1534.1179,2710.0747,31.2331,16.7061,0.7264,2.1337,251.4085,121990.895
microtubule,1,2,1.9965,83.1696,34.4356,16.2522,158.3404,29.1448,36.6353,0.4994,1.9521,38.6205,18739.8346
microtubule,2,2,2.3049,694.259,139.7364,465.8508,995.8914,43.2179,41.7198,0.5448,2.2244,110.116,53431.5729
microtubule,3,2,2.2396,254.1141,70.8064,93.7288,428.2818,31.2331,16.7061,0.7264,2.1337,60.5265,29369.2631
background,1,3,1.9965,57.8323,30.215,-0.4568,129.6754,28.6001,36.7715,0.4994,1.9521,36.4735,17698.0074
background,2,3,2.3049,529.9402,120.8115,290.8592,783.4658,43.7626,42.0375,0.5448,2.2244,92.7409,45000.644
background,3,3,2.2396,203.9697,35.8406,112.8765,287.9112,30.7791,16.5699,0.7264,2.1337,55.5846,26971.3251
background,1,2,1.9965,79.8491,37.9229,25.3128,183.7867,28.6001,36.7715,0.4994,1.9521,38.3126,18590.415
background,2,2,2.3049,518.6894,42.4245,403.1967,600.7129,43.7626,42.0375,0.5448,2.2244,91.301,44301.9537
background,3,2,2.2396,105.8579,34.975,35.1865,189.3955,30.7791,16.5699,0.7264,2.1337,45.2496,21956.4534
