measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8409,1070.3364,358.8061,717.5203,2416.1365,37.6794,42.6731,0.3178,1.8159,116.773,56661.7299
microtubule,2,3,2.2599,1158.9624,370.5079,584.2574,2306.5142,40.1309,41.8559,2.2244,0.3178,151.1108,73323.4559
microtubule,3,3,1.598,1341.7504,584.4111,706.7782,3046.9143,31.4147,48.5747,1.4527,0.681,120.2278,58338.1005
microtubule,1,2,1.8409,129.4451,22.5167,82.4139,178.9866,37.6794,42.6731,0.3178,1.8159,28.208,13687.3575
microtubule,2,2,2.2599,115.8,30.9921,56.1796,223.5183,40.1309,41.8559,2.2244,0.3178,32.8184,15924.464
microtubule,3,2,1.598,136.0449,26.7481,97.5352,197.5121,31.4147,48.5747,1.4527,0.681,24.6679,11969.614
background,1,3,1.8409,189.1536,35.6571,124.0636,259.8031,37.2709,42.4915,0.3178,1.8159,40.5005,19652.0535
background,2,3,2.2599,181.5685,35.3972,123.2476,275.9756,39.9947,41.402,2.2244,0.3178,48.382,23476.368
background,3,3,1.598,155.9037,59.4678,63.5945,279.3842,31.914,49.0287,1.4527,0.681,32.2479,15647.6212
background,1,2,1.8409,115.9502,27.7651,43.8889,162.0874,37.2709,42.4915,0.3178,1.8159,27.0399,13120.5721
background,2,2,2.2599,121.4399,33.2607,42.0463,217.5343,39.9947,41.402,2.2244,0.3178,33.4112,16212.0988
background,3,2,1.598,128.494,23.3592,67.1175,185.1488,31.914,49.0287,1.4527,0.681,24.1077,11697.781
