measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5435,4049.3398,657.844,3050.7524,5094.0571,25.3315,25.5585,0.7264,1.3619,322.5391,156505.558
microtubule,2,3,1.6748,8963.5076,1106.0672,6749.1235,10361.1186,33.8207,16.1613,1.4073,0.9079,735.0305,356658.699
microtubule,3,3,2.7726,5284.2236,486.343,4277.7524,6366.9492,30.8245,43.9442,0.1362,2.7692,729.1416,353801.213
microtubule,1,2,1.5435,669.7385,81.7562,518.1972,785.3564,25.3315,25.5585,0.7264,1.3619,65.8944,31973.9445
microtubule,2,2,1.6748,1911.2539,110.3275,1730.1235,2178.2966,33.8207,16.1613,1.4073,0.9079,168.7698,81892.1541
microtubule,3,2,2.7726,1293.8175,129.8913,1048.607,1558.6562,30.8245,43.9442,0.1362,2.7692,196.4687,95332.4596
background,1,3,1.5435,654.5448,111.514,484.2403,906.8389,24.8775,25.5131,0.7264,1.3619,77.6699,37687.7334
background,2,3,1.6748,4779.2054,754.5116,3880.4116,6094.8315,34.2747,16.7515,1.4073,0.9079,407.3435,197655.216
background,3,3,2.7726,2489.9981,389.5549,1999.146,3466.8181,30.5521,43.4448,0.1362,2.7692,372.1108,180559.234
background,1,2,1.5435,395.8186,52.6528,303.1972,511.2007,24.8775,25.5131,0.7264,1.3619,46.1364,22386.7507
background,2,2,1.6748,1813.6939,152.1725,1467.1118,2110.5197,34.2747,16.7515,1.4073,0.9079,161.1296,78184.8761
background,3,2,2.7726,1136.2402,83.1352,937.8119,1302.4062,30.5521,43.4448,0.1362,2.7692,176.3343,85562.6678
