measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8528,1257.0467,450.5956,579.7733,2038.1823,18.3857,31.1877,1.4527,1.1349,131.369,63744.1505
microtubule,2,3,2.3552,1562.3814,642.8632,815.8948,3495.5412,21.7905,18.7489,2.1337,1.0441,199.1258,96621.7876
microtubule,3,3,2.058,3631.2808,777.9619,1832.9955,5070.3288,30.5067,35.5004,0,2.0429,368.9588,179029.793
microtubule,1,2,1.8528,2422.5465,435.9845,1463.1534,3139.2432,18.3857,31.1877,1.4527,1.1349,248.0389,120355.842
microtubule,2,2,2.3552,2510.4515,336.2562,1898.2278,3235.5328,21.7905,18.7489,2.1337,1.0441,322.603,156536.576
microtubule,3,2,2.058,5607.6428,352.3217,4955.8868,6332.1758,30.5067,35.5004,0,2.0429,573.6102,278332.733
background,1,3,1.8528,208.944,73.9483,108.6865,372.9683,18.3404,30.6883,1.4527,1.1349,40.6484,19723.8368
background,2,3,2.3552,184.333,81.616,51.3288,457.8909,21.8359,19.3845,2.1337,1.0441,48.6063,23585.2202
background,3,3,2.058,1289.443,386.7361,705.6177,2354.3288,30.2343,35.5004,0,2.0429,146.9515,71305.252
background,1,2,1.8528,1764.5148,113.6934,1494.3476,1975.1229,18.3404,30.6883,1.4527,1.1349,191.0817,92718.5122
background,2,2,2.3552,2281.3889,441.2758,1557.2356,3118.7603,21.8359,19.3845,2.1337,1.0441,297.5832,144396.256
background,3,2,2.058,5333.3697,253.9064,4907.961,5759.2569,30.2343,35.5004,0,2.0429,547.6089,265716.169
