measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.8181,1758.1338,396.2999,954.274,2345.324,43.581,11.667,0.09079,1.8159,194.4558,94355.7501
microtubule,2,3,2.2703,1302.6183,604.3569,443.158,2379.6461,43.3994,5.8562,2.2244,0.454,194.0072,94138.0599
microtubule,3,3,2.5034,989.8331,460.3188,234.4104,2060.3377,36.6807,11.5762,0.1816,2.4968,176.9292,85851.3087
microtubule,1,2,1.8181,37.5668,29.7441,-14.232,113.468,43.581,11.667,0.09079,1.8159,21.3774,10372.95
microtubule,2,2,2.2703,31.3791,22.4358,-13.548,81.168,43.3994,5.8562,2.2244,0.454,25.941,12587.3681
microtubule,3,2,2.5034,47.0329,37.0733,-30.032,118.3135,36.6807,11.5762,0.1816,2.4968,30.2909,14698.0364
background,1,3,1.8181,220.8703,64.3485,89.224,333.974,43.0817,11.894,0.09079,1.8159,64.5631,31327.9501
background,2,3,2.2703,79.356,67.788,-56.726,296.69,42.9909,6.8549,2.2244,0.454,65.4364,31751.6841
background,3,3,2.5034,65.0058,36.9106,-7.7624,158.9013,37.4071,12.1664,0.1816,2.4968,70.1956,34060.9818
background,1,2,1.8181,43.8095,33.9347,-36.232,144.368,43.0817,11.894,0.09079,1.8159,21.9049,10628.9
background,2,2,2.2703,4.0757,22.4367,-49.632,61.368,42.9909,6.8549,2.2244,0.454,23.0713,11194.892
background,3,2,2.5034,10.4385,19.8123,-49.4047,57.4771,37.4071,12.1664,0.1816,2.4968,26.0675,12648.7455
