measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.4774,3610.3038,707.8992,2405.5159,4873.3282,20.02,30.5975,0.5902,2.406,438.7735,212905.986
microtubule,2,3,2.3698,1542.7609,470.5388,655.3225,2446.8299,45.9871,41.1296,1.4073,1.9067,189.4371,91920.5327
microtubule,3,3,2.0554,1191.1986,303.7768,687.3001,1789.6334,37.4524,44.2166,2.0429,0.227,131.0889,63608.2224
microtubule,1,2,2.4774,342.165,44.1385,225.0153,435.332,20.02,30.5975,0.5902,2.406,61.9379,30054.1147
microtubule,2,2,2.3698,98.4872,28.866,33.9156,162.9282,45.9871,41.1296,1.4073,1.9067,32.0037,15529.1494
microtubule,3,2,2.0554,158.2912,30.169,99.9289,246.5955,37.4524,44.2166,2.0429,0.227,33.4462,16229.1111
background,1,3,2.4774,646.7502,271.5749,307.1937,1221.9984,20.474,30.5067,0.5902,2.406,96.7521,46946.9813
background,2,3,2.3698,238.8963,101.3436,130.0362,575.8846,45.7147,40.9026,1.4073,1.9067,47.0204,22815.7094
background,3,3,2.0554,329.1914,132.351,141.4112,577.5223,37.4524,43.9442,2.0429,0.227,49.3702,23955.8889
background,1,2,2.4774,506.3723,65.7463,394.7943,670.698,20.474,30.5067,0.5902,2.406,80.8889,39249.7229
background,2,2,2.3698,91.603,28.1322,31.3254,165.5081,45.7147,40.9026,1.4073,1.9067,31.2518,15164.2841
background,3,2,2.0554,163.5424,36.458,104.4844,260.8177,37.4524,43.9442,2.0429,0.227,33.9441,16470.6667
