measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.2594,2410.4331,489.9464,1470.2327,3274.6145,35.1372,23.0616,0.8625,2.0883,288.5699,140022.716
microtubule,2,3,1.8261,9304.8318,1115.9796,6567.5146,11369.3544,35.6366,35.7728,1.0441,1.4981,814.537,395237.631
microtubule,3,3,2.2249,4886.4157,736.5753,3411.8081,5989.0327,38.769,40.494,0.0454,2.2244,538.0467,261076.307
microtubule,1,2,2.2594,173.7503,43.2897,67.0292,285.062,35.1372,23.0616,0.8625,2.0883,53.8727,26140.6552
microtubule,2,2,1.8261,1238.1899,189.8481,776.7353,1584.2165,35.6366,35.7728,1.0441,1.4981,133.2504,64657.0619
microtubule,3,2,2.2249,777.1288,114.5071,574.0455,1063.0047,38.769,40.494,0.0454,2.2244,114.9909,55797.0204
background,1,3,2.2594,151.8317,22.9126,94.6352,208.5416,34.8194,23.788,0.8625,2.0883,51.18,24834.0464
background,2,3,1.8261,395.7835,74.9705,267.9096,533.1696,35.2734,34.5016,1.0441,1.4981,61.7576,29966.6487
background,3,3,2.2249,1129.5754,475.8621,752.5375,2639.9252,39.1321,40.5394,0.0454,2.2244,150.927,73234.29
background,1,2,2.2594,18.2227,27.0398,-57.4908,80.7884,34.8194,23.788,0.8625,2.0883,37.526,18208.7473
background,2,2,1.8261,144.3718,40.6358,45.9484,221.5284,35.2734,34.5016,1.0441,1.4981,40.8271,19810.5188
background,3,2,2.2249,303.6357,76.3913,218.4996,557.5608,39.1321,40.5394,0.0454,2.2244,66.2003,32122.3673
