measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,2.5912,6844.8001,1321.5188,3998.1365,9014.9266,50.7083,23.1524,2.5876,0.1362,847.3024,411136.369
microtubule,2,3,1.7089,3202.742,396.938,2469.2281,4187.3475,57.9719,39.8131,1.6343,0.4994,277.01,134413.5
microtubule,3,3,1.2719,2029.7937,359.4193,1478.992,2860.242,61.4674,24.9229,0.0454,1.2711,135.88,65933.0001
microtubule,1,2,2.5912,807.2314,117.9919,585.9855,1058.196,50.7083,23.1524,2.5876,0.1362,119.3402,57907.4206
microtubule,2,2,1.7089,362.3404,45.4594,268.8276,439.2403,57.9719,39.8131,1.6343,0.4994,44.4882,21587
microtubule,3,2,1.2719,143.3239,28.7246,80.8276,195.0776,61.4674,24.9229,0.0454,1.2711,19.9913,9700.3929
background,1,3,2.5912,1309.1333,453.6115,748.7552,2633.8736,50.2998,23.6972,2.5876,0.1362,185.6186,90067.697
background,2,3,1.7089,1265.5181,160.4744,1031.1922,1661.742,58.108,39.5861,1.6343,0.4994,121.307,58861.7686
background,3,3,1.2719,286.0499,51.8513,205.8134,399.742,60.8773,24.7413,0.0454,1.2711,31.6642,15364.4286
background,1,2,2.5912,326.7575,52.8022,225.696,471.1565,50.2998,23.6972,2.5876,0.1362,61.9087,30039.9341
background,2,2,1.7089,338.8955,46.3352,234.3276,444.0326,58.108,39.5861,1.6343,0.4994,42.6038,20672.6481
background,3,2,1.2719,146.4397,37.8312,75.8276,242.1847,60.8773,24.7413,0.0454,1.2711,20.1776,9790.75
