measurement,line,channel,Length,Mean,StdDev,Min,Max,BX,BY,Width,Height,IntDen,RawIntDen
microtubule,1,3,1.5495,1652.4538,412.8882,1098.9303,2950.842,36.1359,21.6543,1.5435,0.1362,139.8336,67851.4116
microtubule,2,3,1.2856,1181.056,305.3961,597.6991,1826.2526,35.5004,23.4702,0.8625,0.9533,87.6888,42549.2051
microtubule,3,3,1.1882,2457.9232,591.3607,1600.9958,3613.0727,33.6391,28.2823,0.1362,1.1803,152.6909,74090.192
microtubule,1,2,1.5495,897.9141,174.6872,631.2225,1322.3696,36.1359,21.6543,1.5435,0.1362,110.8321,53779.0587
microtubule,2,2,1.2856,852.7292,65.9144,742.9946,1043.0838,35.5004,23.4702,0.8625,0.9533,89.1318,43249.4286
microtubule,3,2,1.1882,931.5975,74.9303,765.1003,1060.3696,33.6391,28.2823,0.1362,1.1803,87.3734,42396.1537
background,1,3,1.5495,174.4126,53.7271,96.2538,351.842,35.682,22.0629,1.5435,0.1362,33.2213,16119.9706
background,2,3,1.2856,197.9996,64.0682,88.842,395.592,35.7728,23.1978,0.8625,0.9533,28.9359,14040.5714
background,3,3,1.1882,271.0272,59.5351,189.2266,418.6881,34.0931,28.1461,0.1362,1.1803,31.0039,15043.9999
background,1,2,1.5495,889.0738,101.9571,722.1931,1112.1931,35.682,22.0629,1.5435,0.1362,110.1945,53469.6472
background,2,2,1.2856,823.115,58.2794,698.3696,974.6196,35.7728,23.1978,0.8625,0.9533,87.3619,42390.616
background,3,2,1.1882,1129.0306,85.9831,945.3696,1301.6003,34.0931,28.1461,0.1362,1.1803,98.3593,47726.8458
