 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.898,1672.395,81.271,1407,1952,4845.927,2351388.000
2,1.583,3701.927,288.356,3050,4670,5859.245,2843080.000
3,1.583,2368.208,177.111,2028,2969,3748.294,1818784.000
4,1.583,2397.035,131.473,1973,2748,3793.920,1840923.000
5,198.127,2579.827,453.052,1484,4670,511132.797,248016859.000
6,2.898,832.273,57.413,665,1044,2411.591,1170176.000
7,1.583,1735.331,103.996,1397,2015,2746.604,1332734.000
8,1.583,1122.277,99.337,846,1407,1776.290,861909.000
9,1.583,1188.346,98.675,913,1468,1880.861,912650.000
10,198.127,1285.449,287.881,470,2540,254681.798,123579195.000
