 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.898,1388.291,73.963,1136,1621,4022.706,1951937.000
2,1.583,2249.049,145.294,1887,2652,3559.695,1727270.000
3,1.583,1790.927,90.995,1515,2136,2834.599,1375432.000
4,1.583,1965.732,113.301,1658,2406,3111.272,1509682.000
5,198.127,1933.324,192.249,1319,2805,383043.143,185863943.000
6,2.898,660.760,54.662,516,858,1914.617,929029.000
7,1.583,1432.634,112.339,1090,1771,2267.509,1100263.000
8,1.583,922.201,72.283,676,1121,1459.618,708250.000
9,1.583,1072.792,79.310,885,1354,1697.967,823904.000
10,198.127,1085.523,214.195,535,1872,215071.071,104358890.000
