 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,15.937,612.430,50.570,426,791,9760.582,1705005
2,4.397,1263.118,90.560,1016,1583,5553.354,970075
3,4.397,970.258,87.494,678,1322,4265.780,745158
4,4.397,1661.909,123.269,1245,2040,7306.653,1276346
5,574.195,1396.074,240.057,599,2125,801619.332,140029044
6,15.937,1828.949,84.155,1528,2112,29148.819,5091795
7,4.397,2785.042,116.667,2448,3159,12244.554,2138912
8,4.397,2439.458,129.541,2085,2995,10725.182,1873504
9,4.397,2486.074,101.351,2176,2828,10930.131,1909305
10,574.195,2527.626,182.567,1812,3825,1451350.828,253525908
