 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,15.937,617.822,49.715,462,801,9846.521,1720017
2,4.397,1636.286,87.034,1382,1920,7194.003,1256668
3,4.397,1214.789,104.643,919,1494,5340.872,932958
4,4.397,1348.650,86.702,1057,1608,5929.396,1035763
5,574.195,1353.104,156.779,739,1963,776946.204,135719075
6,15.937,1856.534,85.010,1546,2157,29588.451,5168591
7,4.397,3102.542,115.037,2754,3487,13640.456,2382752
8,4.397,2644.182,137.609,2311,3158,11625.260,2030732
9,4.397,2663.549,130.627,2183,3042,11710.409,2045606
10,574.195,2733.707,219.245,1902,3761,1569681.909,274196303
