 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.431,1570.094,83.744,1243,1839,6956.916,3375703
2,1.583,3770.992,411.639,2867,4802,5968.558,2896122
3,1.583,2392.188,181.587,1964,2956,3786.247,1837200
4,1.583,2484.680,161.346,2108,3025,3932.640,1908234
5,121.406,2458.762,404.725,1707,4802,298509.489,144845696
6,4.431,395.406,49.826,239,578,1752.001,850123
7,1.583,2491.988,307.965,1772,3173,3944.208,1913847
8,1.583,1712.784,386.553,1106,2551,2710.918,1315418
9,1.583,1919.555,484.607,1048,2665,3038.185,1474218
10,121.406,1669.320,437.961,741,3288,202666.115,98339636
