 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.431,1483.645,78.638,1241,1779,6573.867,3189836
2,1.583,2064.135,116.989,1709,2451,3267.021,1585256
3,1.583,1915.628,154.595,1503,2292,3031.970,1471202
4,1.583,2083.326,122.560,1782,2497,3297.394,1599994
5,121.406,1983.127,141.898,1503,2666,240764.343,116826031
6,4.431,445.485,55.060,301,647,1973.896,957793
7,1.583,1855.029,274.325,1303,2525,2936.056,1424662
8,1.583,1493.216,221.929,1007,2120,2363.396,1146790
9,1.583,1592.686,269.593,1045,2138,2520.832,1223183
10,121.406,1565.996,324.946,754,3021,190121.918,92252818
