 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,8.015,997.684,66.535,817,1269,7995.966,1396757
2,4.397,2680.555,127.204,2300,3066,11785.173,2058666
3,4.397,1959.568,141.049,1542,2344,8615.323,1504948
4,4.397,2317.122,150.557,1863,2680,10187.327,1779550
5,483.688,2171.301,337.022,1216,3083,1050232.934,183457544
6,8.015,266.455,32.904,147,377,2135.512,373037
7,4.397,488.742,43.584,371,607,2148.776,375354
8,4.397,382.665,40.119,219,489,1682.405,293887
9,4.397,411.271,42.006,286,553,1808.170,315856
10,483.688,406.290,58.146,199,697,196517.619,34328232
