 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,26.519,279.418,19.764,213,359,7409.827,616116
2,9.236,1078.539,52.571,923,1266,9961.911,828318
3,9.236,619.526,46.255,484,749,5722.244,475796
4,9.236,631.676,73.754,456,809,5834.465,485127
5,421.607,736.627,195.125,305,1347,310567.161,25823194
6,26.519,501.533,30.436,394,605,13300.071,1105881
7,9.236,1347.919,58.591,1167,1530,12450.038,1035202
8,9.236,1086.926,72.513,905,1292,10039.375,834759
9,9.236,973.544,79.291,777,1186,8992.128,747682
10,421.607,1127.994,166.831,557,1628,475570.352,39542962
