 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.339,698.787,52.973,514,890,7224.578,1262009.000
2,4.397,3242.680,285.111,2476,3984,14256.579,2490378.000
3,4.397,1173.497,94.188,906,1457,5159.331,901246.000
4,4.397,1783.953,412.729,1120,2860,7843.226,1370076.000
5,465.862,1484.994,601.481,761,3984,691801.748,120845810.000
6,10.339,2260.703,106.734,1829,2629,23372.827,4082829.000
7,4.397,6264.829,407.188,5213,7044,27543.589,4811389.000
8,4.397,4487.788,374.665,3708,5450,19730.750,3446621.000
9,4.397,5020.290,454.118,4129,6277,22071.920,3855583.000
10,465.862,4829.403,725.234,3071,7801,2249834.096,393007136.000
