 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,10.339,762.143,54.691,585,964,7879.606,1376431
2,4.397,1503.771,134.919,1172,1921,6611.392,1154896
3,4.397,1263.676,98.608,977,1554,5555.804,970503
4,4.397,2214.805,806.764,1336,5119,9737.483,1700970
5,465.862,1429.500,273.401,798,5119,665949.271,116329829
6,10.339,2195.416,96.936,1826,2611,22697.843,3964921
7,4.397,3997.904,146.822,3521,4492,17576.953,3070390
8,4.397,3590.740,232.473,3023,4185,15786.839,2757688
9,4.397,3977.500,349.331,3266,4857,17487.248,3054720
10,465.862,3782.118,415.612,2621,5866,1761944.042,307781175
