 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,6.228,967.756,68.404,760,1203,6027.603,1052918
2,4.397,1413.518,82.798,1162,1671,6214.593,1085582
3,4.397,1367.543,147.537,987,1684,6012.461,1050273
4,4.397,1689.607,144.605,1248,2013,7428.428,1297618
5,711.891,1528.767,214.087,0,2411,1088314.704,190109771
6,6.228,1838.570,85.176,1572,2113,11451.413,2000364
7,4.397,2044.626,98.889,1732,2394,8989.286,1570273
8,4.397,1837.788,105.918,1550,2119,8079.912,1411421
9,4.397,1910.936,89.479,1640,2269,8401.512,1467599
10,711.891,1916.798,116.896,0,3324,1364550.301,238363356
