 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,4.421,2640.116,187.625,2074,3135,11670.858,5663048.000
2,1.583,7877.126,254.512,6906,8699,12467.563,6049633.000
3,1.583,6430.174,827.534,4866,7897,10177.392,4938374.000
4,1.583,5498.232,208.569,4871,6104,8702.355,4222642.000
5,179.880,6137.263,1070.845,3233,9933,1103969.121,535678703.000
6,4.421,2805.852,550.559,1980,4931,12403.509,6018552.000
7,1.583,4716.647,199.783,4098,5343,7465.298,3622385.000
8,1.583,4222.081,809.605,2687,5514,6682.520,3242558.000
9,1.583,4310.617,360.563,3467,5188,6822.652,3310554.000
10,179.880,4269.205,811.490,1679,12615,767943.364,372628996.000
