 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,355.325,68.759,182,525,808.033,60050.000
2,2.274,551.006,93.859,364,824,1253.023,93120.000
3,2.274,583.817,103.845,401,910,1327.636,98665.000
4,2.274,530.858,79.520,291,686,1207.205,89715.000
5,2.274,747.426,90.460,503,955,1699.695,126315.000
6,2.274,694.367,153.498,370,1215,1579.035,117348.000
7,2.274,303.414,43.584,218,401,689.983,51277.000
8,2.274,628.580,72.690,444,796,1429.431,106230.000
9,2.274,712.278,276.977,318,1479,1619.766,120375.000
10,2.274,159.864,20.677,100,221,363.541,27017.000
11,2.274,293.734,32.653,216,397,667.969,49641.000
12,2.274,1377.201,247.078,829,1833,3131.844,232747.000
13,2.274,191.225,24.715,127,258,434.858,32317.000
14,2.274,323.467,35.059,236,431,735.586,54666.000
15,2.274,1484.680,189.306,1093,2206,3376.259,250911.000
16,2.274,148.272,19.734,97,202,337.180,25058.000
17,2.274,290.509,27.000,219,381,660.636,49096.000
18,2.274,2115.598,158.451,1745,2448,4811.005,357536.000
19,2.274,120.834,16.384,80,172,274.785,20421.000
20,2.274,151.645,22.006,97,205,344.850,25628.000
21,2.274,191.059,31.583,113,259,434.481,32289.000
