 ,Area,Mean,StdDev,Min,Max,IntDen,RawIntDen
1,2.274,757.568,158.911,271,1039,1722.758,128029.000
2,2.274,391.568,51.012,248,497,890.451,66175.000
3,2.274,1215.923,174.179,809,1809,2765.087,205491.000
4,2.274,544.006,80.724,355,738,1237.104,91937.000
5,2.274,385.142,76.021,215,576,875.838,65089.000
6,2.274,1124.065,171.689,656,1449,2556.196,189967.000
7,2.274,405.473,55.594,272,558,922.073,68525.000
8,2.274,353.124,52.269,252,508,803.027,59678.000
9,2.274,898.935,96.956,632,1142,2044.236,151920.000
10,2.274,146.361,18.493,103,198,332.834,24735.000
11,2.274,192.876,25.016,126,261,438.612,32596.000
12,2.274,1456.124,256.580,549,1908,3311.320,246085.000
13,2.274,170.976,26.278,108,228,388.811,28895.000
14,2.274,208.669,30.650,132,302,474.526,35265.000
15,2.274,1728.396,691.260,411,2843,3930.485,292099.000
16,2.274,160.426,21.000,116,230,364.819,27112.000
17,2.274,212.556,27.060,149,299,483.367,35922.000
18,2.274,2174.278,265.037,1523,2810,4944.448,367453.000
19,2.274,113.172,16.606,73,162,257.359,19126.000
20,2.274,116.556,17.946,55,159,265.056,19698.000
21,2.274,141.893,19.109,92,199,322.675,23980.000
