measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1587.75,336.1,896.0156,2105.0156,3582.447,108271
microtubule,2,3,1259.4062,261.1702,760.0156,1832.0156,2887.1404,87257
microtubule,3,3,1700.2812,464.3713,434.0156,2566.0156,3820.7452,115473
microtubule,1,1,376.2656,67.964,235.0312,524.0312,1027.541,31055
microtubule,2,1,329.0625,63.5725,223.0312,488.0312,927.5828,28034
microtubule,3,1,319.0156,46.2078,213.0312,426.0312,906.3074,27391
microtubule,1,2,418.4062,117.4479,198.7812,768.7812,1108.8377,33512
microtubule,2,2,384.5156,123.6473,202.7812,737.7812,1037.0703,31343
microtubule,3,2,428.6719,98.3194,268.7812,692.7812,1130.5764,34169
cytoplasm,1,3,149.0781,31.0508,86.0156,220.0156,535.8897,16196
cytoplasm,2,3,140.9531,21.7503,85.0156,191.0156,518.684,15676
cytoplasm,3,3,113.9219,28.6294,67.0156,209.0156,461.4422,13946
cytoplasm,1,1,255.5938,29.1803,193.0312,338.0312,772.0041,23332
cytoplasm,2,1,247.0938,24.6524,195.0312,308.0312,754.0043,22788
cytoplasm,3,1,250.3125,36.6941,176.0312,335.0312,760.8204,22994
cytoplasm,1,2,345.5312,66.2523,220.7812,503.7812,954.5163,28848
cytoplasm,2,2,308.4688,78.1839,161.7812,487.7812,876.0321,26476
cytoplasm,3,2,359.5781,55.6375,254.7812,554.7812,984.2622,29747
