measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,863.9531,136.8914,581.8594,1311.8594,2052.1703,62022
microtubule,2,3,1803.2969,371.7196,1008.8594,2468.8594,4041.3414,122140
microtubule,3,3,1148.7188,420.0089,516.8594,2140.8594,2655.1951,80247
microtubule,1,1,220.4844,79.6496,102.1719,393.1719,693.1228,20948
microtubule,2,1,317.125,94.2011,162.1719,539.1719,897.7707,27133
microtubule,3,1,190.4844,71.5475,86.1719,359.1719,629.5943,19028
microtubule,1,2,894.6094,255.733,621.9219,1782.9219,2116.9562,63980
microtubule,2,2,1540.1875,259.1947,1020.9219,2185.9219,3484.044,105297
microtubule,3,2,1116.8594,249.9236,591.9219,1654.9219,2587.5967,78204
cytoplasm,1,3,110.6562,21.2858,68.8594,167.8594,456.9753,13811
cytoplasm,2,3,100.8594,20.0895,64.8594,153.8594,436.2293,13184
cytoplasm,3,3,98.6719,19.6371,48.8594,141.8594,431.597,13044
cytoplasm,1,1,239.7812,67.1163,119.1719,410.1719,733.9862,22183
cytoplasm,2,1,278.5156,53.2282,158.1719,385.1719,816.0108,24662
cytoplasm,3,1,239.9688,71.5254,85.1719,384.1719,734.3833,22195
cytoplasm,1,2,603.6094,166.3777,379.9219,1090.9219,1500.7293,45356
cytoplasm,2,2,509.1094,91.4436,324.9219,717.9219,1300.6145,39308
cytoplasm,3,2,361.3281,128.9226,138.9219,730.9219,987.6702,29850
