measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2186.1094,369.4614,1410.8594,3116.8594,4845.6392,146448
microtubule,2,3,1568.0312,351.5135,926.8594,2331.8594,3536.7859,106891
microtubule,3,3,1505.5156,438.9424,564.8594,2207.8594,3404.4017,102890
microtubule,1,1,320.5781,71.0627,182.4688,460.4688,902.3368,27271
microtubule,2,1,284.2188,73.331,154.4688,449.4688,825.3416,24944
microtubule,3,1,251.7812,41.1057,131.4688,329.4688,756.6514,22868
microtubule,1,2,392.625,76.8989,219.5469,531.5469,1061.092,32069
microtubule,2,2,234.4062,36.8402,167.5469,322.5469,726.0452,21943
microtubule,3,2,307.0156,60.6905,164.5469,437.5469,879.8041,26590
cytoplasm,1,3,206.3594,35.9351,146.8594,306.8594,653.2851,19744
cytoplasm,2,3,146.3906,42.9407,75.8594,268.8594,526.2942,15906
cytoplasm,3,3,154.0156,37.4417,88.8594,244.8594,542.4411,16394
cytoplasm,1,1,134.125,36.7152,73.4688,249.4688,507.5004,15338
cytoplasm,2,1,144.75,44.6274,62.4688,259.4688,530.0001,16018
cytoplasm,3,1,138.7344,41.1664,65.4688,274.4688,517.2613,15633
cytoplasm,1,2,198.8906,78.4701,78.5469,372.5469,650.8366,19670
cytoplasm,2,2,212.0469,84.3214,68.5469,444.5469,678.6965,20512
cytoplasm,3,2,147.9844,41.7866,82.5469,258.5469,543.0366,16412
