measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1792.2812,686.2338,640.3438,2996.3438,4012.7536,121276
microtubule,2,3,1591.3438,110.851,1239.3438,1859.3438,3587.2447,108416
microtubule,3,3,1853.875,274.9336,1298.3438,2456.3438,4143.1856,125218
microtubule,1,1,405.6719,84.7369,249.8594,619.8594,1081.7057,32692
microtubule,2,1,509.5312,48.3355,384.8594,626.8594,1301.6402,39339
microtubule,3,1,519.3125,85.8681,279.8594,654.8594,1322.3531,39965
microtubule,1,2,639.3438,140.7386,352.625,905.625,1570.6769,47470
microtubule,2,2,682.4375,105.4533,500.625,912.625,1661.933,50228
microtubule,3,2,731.2969,128.7377,545.625,1005.625,1765.3985,53355
cytoplasm,1,3,202.1562,55.2911,99.3438,358.3438,645.4764,19508
cytoplasm,2,3,252,77.141,100.3438,475.3438,751.0264,22698
cytoplasm,3,3,304.125,89.3023,137.3438,477.3438,861.4073,26034
cytoplasm,1,1,188.2812,55.0958,108.8594,375.8594,621.3554,18779
cytoplasm,2,1,226.4844,66.5705,134.8594,456.8594,702.255,21224
cytoplasm,3,1,192.0781,54.2213,97.8594,309.8594,629.3957,19022
cytoplasm,1,2,376.8906,57.4954,215.625,490.625,1014.9015,30673
cytoplasm,2,2,424.2969,88.6661,273.625,622.625,1115.2898,33707
cytoplasm,3,2,427.3438,102.2228,200.625,671.625,1121.7419,33902
