measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1130.3438,217.8777,745.1719,1612.1719,2613.5045,78987
microtubule,2,3,1282.9375,176.8096,804.1719,1585.1719,2936.6397,88753
microtubule,3,3,1308.7031,279.4012,825.1719,1965.1719,2991.2015,90402
microtubule,1,1,364.5781,55.5028,274.5938,533.5938,997.3649,30143
microtubule,2,1,347.4844,55.5235,237.5938,508.5938,961.1669,29049
microtubule,3,1,397.0938,37.4823,329.5938,515.5938,1066.2206,32224
microtubule,1,2,474.2188,87.3816,332.8594,720.8594,1222.6266,36951
microtubule,2,2,464.1875,58.525,327.8594,608.8594,1201.3842,36309
microtubule,3,2,504.6406,109.0411,324.8594,816.8594,1287.0485,38898
cytoplasm,1,3,114.6719,38.617,32.1719,233.1719,462.6995,13984
cytoplasm,2,3,91.7344,26.0646,37.1719,147.1719,414.1267,12516
cytoplasm,3,3,114.5156,43.5931,46.1719,248.1719,462.3686,13974
cytoplasm,1,1,146.1719,28.5906,78.5938,221.5938,534.864,16165
cytoplasm,2,1,153.9688,39.7043,87.5938,254.5938,551.3748,16664
cytoplasm,3,1,153.9844,37.0798,90.5938,244.5938,551.4079,16665
cytoplasm,1,2,357.8594,81.7662,153.8594,529.8594,976.2219,29504
cytoplasm,2,2,304.5312,80.1883,161.8594,551.8594,863.2933,26091
cytoplasm,3,2,251.875,47.5349,175.8594,371.8594,751.7874,22721
