measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1846.9688,608.9815,879.5156,3072.5156,4130.3145,124829
microtubule,2,3,1833.25,367.7852,968.5156,2484.5156,4101.2634,123951
microtubule,3,3,1668.4062,423.5522,710.5156,2467.5156,3752.1873,113401
microtubule,1,1,521.9375,94.9713,329.4375,753.4375,1333.0405,40288
microtubule,2,1,555.4219,86.056,376.4375,713.4375,1403.9476,42431
microtubule,3,1,444.1406,69.0433,286.4375,602.4375,1168.2964,35309
microtubule,1,2,743.6719,127.9112,502.75,983.75,1791.3393,54139
microtubule,2,2,804.6719,134.1302,535.75,1104.75,1920.514,58043
microtubule,3,2,594.9531,83.5261,396.75,730.75,1476.4098,44621
cytoplasm,1,3,182.5625,65.0642,51.5156,371.5156,605.738,18307
cytoplasm,2,3,111.5469,43.5066,36.5156,249.5156,455.354,13762
cytoplasm,3,3,137.5312,35.4385,78.5156,228.5156,510.379,15425
cytoplasm,1,1,151.9062,27.2519,93.4375,210.4375,549.4557,16606
cytoplasm,2,1,155.1406,45.479,61.4375,272.4375,556.3048,16813
cytoplasm,3,1,223.25,42.8619,105.4375,308.4375,700.5345,21172
cytoplasm,1,2,338.8125,88.5601,223.75,607.75,934.0019,28228
cytoplasm,2,2,322.5469,98.96,151.75,525.75,899.5575,27187
cytoplasm,3,2,523.8281,153.0715,254.75,878.75,1325.7943,40069
