measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1700.6562,221.8739,1122.0625,2093.0625,3819.3224,115430
microtubule,2,3,2163.3125,360.5928,1313.0625,3186.0625,4799.0516,145040
microtubule,3,3,1614.1094,261.373,1082.0625,2115.0625,3636.0492,109891
microtubule,1,1,247.4844,31.0799,177.25,339.25,750.1331,22671
microtubule,2,1,313.25,49.2986,194.25,410.25,889.3995,26880
microtubule,3,1,332.2812,58.2662,184.25,460.25,929.7004,28098
microtubule,1,2,258.8125,58.176,161.5469,433.5469,779.8459,23569
microtubule,2,2,327.1094,78.6374,176.5469,562.5469,924.4726,27940
microtubule,3,2,309.8125,77.5298,170.5469,464.5469,887.8444,26833
cytoplasm,1,3,205.7344,55.8104,92.0625,357.0625,653.6491,19755
cytoplasm,2,3,259.8438,41.5702,186.0625,385.0625,768.2321,23218
cytoplasm,3,3,259.9062,46.5959,165.0625,390.0625,768.3644,23222
cytoplasm,1,1,128.4531,31.5097,79.25,215.25,498.0704,15053
cytoplasm,2,1,128,40.3827,54.25,215.25,497.1108,15024
cytoplasm,3,1,183.6719,31.1044,105.25,257.25,615.0026,18587
cytoplasm,1,2,215.1719,74.7439,78.5469,390.5469,687.4317,20776
cytoplasm,2,2,196.5781,77.5535,74.5469,424.5469,648.0573,19586
cytoplasm,3,2,246.4688,96.7737,87.5469,448.5469,753.7065,22779
