measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1263.125,279.6975,852.75,1904.75,2889.2249,87320
microtubule,2,3,1810.2969,533.581,782.75,2823.75,4047.9259,122339
microtubule,3,3,1042.5625,188.6418,611.75,1536.75,2422.1578,73204
microtubule,1,1,554.8125,123.3284,338.1875,806.1875,1392.5985,42088
microtubule,2,1,619.3281,130.8268,317.1875,959.1875,1529.2179,46217
microtubule,3,1,452.1562,107.3258,290.1875,820.1875,1175.2118,35518
microtubule,1,2,650.1562,115.2772,392.6562,983.6562,1597.7427,48288
microtubule,2,2,533.8281,115.5296,297.6562,785.6562,1351.4042,40843
microtubule,3,2,440.4531,93.6244,262.6562,679.6562,1153.6716,34867
cytoplasm,1,3,131.8906,36.1789,71.75,230.75,493.7028,14921
cytoplasm,2,3,132.0469,37.117,51.75,240.75,494.0336,14931
cytoplasm,3,3,124.9688,34.14,61.75,211.75,479.0449,14478
cytoplasm,1,1,212.4844,66.2057,112.1875,419.1875,667.6783,20179
cytoplasm,2,1,245.2969,50.5971,126.1875,340.1875,737.1626,22279
cytoplasm,3,1,446.7344,114.2095,194.1875,667.1875,1163.7303,35171
cytoplasm,1,2,244.8438,70.8275,118.6562,414.6562,739.4457,22348
cytoplasm,2,2,258.0781,93.8259,135.6562,543.6562,767.4711,23195
cytoplasm,3,2,523.375,100.5865,330.6562,729.6562,1329.2685,40174
