measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1114.6875,295.1595,707.9531,1975.9531,2576.5785,77871
microtubule,2,3,1278.3125,169.6205,902.9531,1679.9531,2923.0737,88343
microtubule,3,3,1116,162.5451,794.9531,1392.9531,2579.3579,77955
microtubule,1,1,312.8594,73.097,166.8281,481.8281,885.2305,26754
microtubule,2,1,424.2656,62.3467,246.8281,559.8281,1121.1463,33884
microtubule,3,1,474.8438,56.5064,355.8281,627.8281,1228.2515,37121
microtubule,1,2,397.0156,83.0835,242.3594,570.3594,1053.8458,31850
microtubule,2,2,474.8125,75.5922,271.3594,607.3594,1218.5898,36829
microtubule,3,2,363.0938,41.3745,266.3594,450.3594,982.0122,29679
cytoplasm,1,3,186.6875,39.9894,107.9531,295.9531,611.4291,18479
cytoplasm,2,3,100.1094,31.052,43.9531,155.9531,428.0897,12938
cytoplasm,3,3,112.0938,28.7556,52.9531,219.9531,453.468,13705
cytoplasm,1,1,154.5156,29.0057,97.8281,214.8281,549.9189,16620
cytoplasm,2,1,144.3594,42.9935,60.8281,253.8281,528.4118,15970
cytoplasm,3,1,108.6406,28.1199,61.8281,199.8281,452.7732,13684
cytoplasm,1,2,319.6562,54.2542,198.3594,464.3594,890.0282,26899
cytoplasm,2,2,311.0156,70.9024,186.3594,457.3594,871.7306,26346
cytoplasm,3,2,211.2969,62.9348,96.3594,346.3594,660.5644,19964
