measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2732.0469,589.0202,1521.5625,3867.5625,6002.3549,181407
microtubule,2,3,2475.3906,836.6249,911.5625,3817.5625,5458.855,164981
microtubule,3,3,2798.6406,592.1338,1559.5625,3869.5625,6143.375,185669
microtubule,1,1,493.2812,72.3503,326.3125,637.3125,1268.387,38334
microtubule,2,1,353.5625,99.7489,194.3125,601.3125,972.516,29392
microtubule,3,1,553.4844,131.5414,282.3125,837.3125,1395.8742,42187
microtubule,1,2,1933,345.3421,1163.0781,3048.0781,4309.187,130235
microtubule,2,2,1172.5625,195.5089,644.0781,1575.0781,2698.8709,81567
microtubule,3,2,1814.3906,416.432,1073.0781,2603.0781,4058.0177,122644
cytoplasm,1,3,160.8281,45.3758,83.5625,257.5625,557.496,16849
cytoplasm,2,3,149.3125,34.6447,81.5625,226.5625,533.1103,16112
cytoplasm,3,3,189.4219,38.1904,110.5625,288.5625,618.0466,18679
cytoplasm,1,1,143.8594,34.9516,80.3125,256.3125,528.4449,15971
cytoplasm,2,1,130.8594,33.9794,71.3125,204.3125,500.9159,15139
cytoplasm,3,1,165.6875,32.8906,106.3125,236.3125,574.6686,17368
cytoplasm,1,2,533.0156,138.6847,314.0781,890.0781,1344.555,40636
cytoplasm,2,2,440.7031,126.1592,229.0781,776.0781,1149.0724,34728
cytoplasm,3,2,441.8281,100.8862,246.0781,699.0781,1151.4547,34800
