measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1714.4844,551.734,636.2188,2753.2188,3852.5095,116433
microtubule,2,3,1492.25,381.8867,707.2188,2266.2188,3381.902,102210
microtubule,3,3,1161.1875,261.426,695.2188,1684.2188,2680.8381,81022
microtubule,1,1,327.9062,139.3046,107.9219,602.9219,927.4836,28031
microtubule,2,1,305.5,78.6289,189.9219,525.9219,880.0357,26597
microtubule,3,1,289.2969,71.2101,177.9219,457.9219,845.7237,25560
microtubule,1,2,440.0781,107.405,231.8438,667.8438,1150.3628,34767
microtubule,2,2,485.3906,80.0601,310.8438,674.8438,1246.3174,37667
microtubule,3,2,535.5938,90.6602,385.8438,770.8438,1352.6284,40880
cytoplasm,1,3,93,31.8526,47.2188,230.2188,418.8251,12658
cytoplasm,2,3,85.1562,24.4338,44.2188,154.2188,402.2151,12156
cytoplasm,3,3,123.2344,38.1157,41.2188,215.2188,482.85,14593
cytoplasm,1,1,421.2344,167.1137,166.9219,873.9219,1125.1169,34004
cytoplasm,2,1,417.125,95.6598,218.9219,606.9219,1116.4148,33741
cytoplasm,3,1,212.1719,82.95,73.9219,353.9219,682.4024,20624
cytoplasm,1,2,343.25,78.3597,177.8438,588.8438,945.3179,28570
cytoplasm,2,2,266.0469,49.2513,178.8438,403.8438,781.8312,23629
cytoplasm,3,2,352.4688,134.6626,143.8438,747.8438,964.8397,29160
