measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1850.4219,323.9238,1056.3438,2417.3438,4135.8732,124997
microtubule,2,3,2007.9688,245.6249,1269.3438,2561.3438,4469.4973,135080
microtubule,3,3,1415.8438,202.7782,929.3438,1828.3438,3215.6028,97184
microtubule,1,1,550.2344,96.7672,372.3125,739.3125,1393.2271,42107
microtubule,2,1,613.0312,73.4742,457.3125,853.3125,1526.2069,46126
microtubule,3,1,395.2031,47.7281,296.3125,531.3125,1064.9302,32185
microtubule,1,2,498.4844,86.5326,346.3125,701.3125,1270.9347,38411
microtubule,2,2,475.375,63.7662,355.3125,681.3125,1221.9979,36932
microtubule,3,2,306.9062,48.7129,209.3125,410.3125,865.2454,26150
cytoplasm,1,3,159.4688,37.4015,89.3438,239.3438,555.0806,16776
cytoplasm,2,3,125.375,47.7224,54.3438,244.3438,482.8831,14594
cytoplasm,3,3,122.3281,30.6016,63.3438,201.3438,476.4309,14399
cytoplasm,1,1,200.2969,31.6596,147.3125,274.3125,652.1932,19711
cytoplasm,2,1,141.0469,31.1149,78.3125,205.3125,526.7244,15919
cytoplasm,3,1,118.4219,36.7838,59.3125,197.3125,478.8133,14471
cytoplasm,1,2,133.4062,28.6504,80.3125,189.3125,497.8387,15046
cytoplasm,2,2,90.2969,22.8699,46.3125,143.3125,406.5496,12287
cytoplasm,3,2,68.7344,18.9417,37.3125,131.3125,360.8884,10907
