measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1792.5469,580.1766,440.3438,3141.3438,4009.0808,121165
microtubule,2,3,1060.8281,184.1089,651.3438,1537.3438,2459.5801,74335
microtubule,3,3,1036.6875,263.675,194.3438,1421.3438,2408.4595,72790
microtubule,1,1,303.9531,68.5111,191.9844,469.9844,866.0396,26174
microtubule,2,1,233.1094,38.7263,128.9844,312.9844,716.0196,21640
microtubule,3,1,216.7188,23.1093,134.9844,258.9844,681.3105,20591
microtubule,1,2,1144.8281,207.9289,728.1562,1735.1562,2639.9747,79787
microtubule,2,2,965.3438,189.1198,588.1562,1641.1562,2259.8954,68300
microtubule,3,2,795.6719,164.1463,601.1562,1481.1562,1900.5952,57441
cytoplasm,1,3,98.9219,38.0104,44.3438,202.3438,422.6302,12773
cytoplasm,2,3,83.8594,31.1173,35.3438,180.3438,390.7336,11809
cytoplasm,3,3,62.5938,23.0809,24.3438,114.3438,345.7011,10448
cytoplasm,1,1,114.1875,35.8273,54.9844,207.9844,464.1885,14029
cytoplasm,2,1,82.8594,21.7785,39.9844,139.9844,397.8475,12024
cytoplasm,3,1,95.8281,27.0222,44.9844,167.9844,425.3103,12854
cytoplasm,1,2,465.1562,76.7397,286.1562,678.1562,1200.6894,36288
cytoplasm,2,2,275.9219,74.6564,117.1562,430.1562,799.9633,24177
cytoplasm,3,2,285.875,120.275,132.1562,543.1562,821.0402,24814
