measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1054.5,316.1202,277.3906,1738.3906,2448.1979,73991
microtubule,2,3,1306.2812,161.1164,992.3906,1774.3906,2981.3744,90105
microtubule,3,3,1780.9062,293.3271,1184.3906,2344.3906,3986.4488,120481
microtubule,1,1,318.1406,108.5527,159.5156,566.5156,897.0759,27112
microtubule,2,1,279.7656,34.6039,217.5156,383.5156,815.8123,24656
microtubule,3,1,226.0781,41.3102,155.5156,323.5156,702.1227,21220
microtubule,1,2,1202.4531,201.5911,826.7344,1596.7344,2767.131,83630
microtubule,2,2,1839.9219,327.2965,1227.7344,2690.7344,4117.0463,124428
microtubule,3,2,1970.7344,202.7652,1363.7344,2370.7344,4394.0572,132800
cytoplasm,1,3,80.9844,16.974,49.3906,125.3906,386.6638,11686
cytoplasm,2,3,74.7031,19.1956,37.3906,118.3906,373.3625,11284
cytoplasm,3,3,118.0625,20.1991,70.3906,162.3906,465.1811,14059
cytoplasm,1,1,355,116.0514,111.5156,610.5156,975.13,29471
cytoplasm,2,1,265.7344,89.1036,88.5156,489.5156,786.0995,23758
cytoplasm,3,1,376.125,142.9439,176.5156,827.5156,1019.8646,30823
cytoplasm,1,2,516.9219,85.7682,365.7344,802.7344,1315.4378,39756
cytoplasm,2,2,417.9375,96.4624,225.7344,619.7344,1105.8267,33421
cytoplasm,3,2,779.4688,137.5085,472.7344,1014.7344,1871.4117,56559
