measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1962.7188,324.6508,1234.7812,2690.7812,4374.8663,132220
microtubule,2,3,2227.9531,242.3722,1803.7812,2698.7812,4936.5313,149195
microtubule,3,3,2410.5469,618.496,1050.7812,3334.7812,5323.1951,160881
microtubule,1,1,580.375,72.4124,403.2188,755.2188,1453.0168,43914
microtubule,2,1,661.8594,79.4741,492.2188,821.2188,1625.5695,49129
microtubule,3,1,727.8906,93.745,454.2188,941.2188,1765.3985,53355
microtubule,1,2,484.1875,114.5868,263.1094,784.1094,1247.4424,37701
microtubule,2,2,884.6875,189.6801,580.1094,1359.1094,2095.5484,63333
microtubule,3,2,653.7344,145.0281,365.1094,995.1094,1606.4779,48552
cytoplasm,1,3,74.6875,26.5388,31.7812,141.7812,376.7375,11386
cytoplasm,2,3,96.1406,25.4424,41.7812,171.7812,422.167,12759
cytoplasm,3,3,92.9531,30.4118,38.7812,160.7812,415.4171,12555
cytoplasm,1,1,154.4219,29.2217,99.2188,213.2188,551.0108,16653
cytoplasm,2,1,133.5156,36.9056,76.2188,253.2188,506.7393,15315
cytoplasm,3,1,153.5312,35.2685,62.2188,241.2188,549.1248,16596
cytoplasm,1,2,207.8906,63.3991,89.1094,395.1094,662.3512,20018
cytoplasm,2,2,308.5156,125.466,135.1094,601.1094,875.4365,26458
cytoplasm,3,2,173.4062,52.0146,84.1094,353.1094,589.3264,17811
