measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1699.2344,413.3132,961.8906,2448.8906,3818.793,115414
microtubule,2,3,1401.2344,445.6845,530.8906,2147.8906,3187.7429,96342
microtubule,3,3,1239.9062,249.3347,812.8906,1785.8906,2846.1116,86017
microtubule,1,1,511.4531,99.4504,300.5938,671.5938,1310.5077,39607
microtubule,2,1,317.6406,45.7014,215.5938,426.5938,900.0869,27203
microtubule,3,1,359.0312,65.6772,223.5938,536.5938,987.7364,29852
microtubule,1,2,389.25,80.1831,220.1406,539.1406,1037.8644,31367
microtubule,2,2,264.5469,68.0517,121.1406,392.1406,773.7908,23386
microtubule,3,2,269.9844,63.4548,145.1406,408.1406,785.3054,23734
cytoplasm,1,3,116.625,43.0184,47.8906,233.8906,467.4311,14127
cytoplasm,2,3,73.6562,30.068,22.8906,153.8906,376.4397,11377
cytoplasm,3,3,74.0938,27.1949,24.8906,140.8906,377.3661,11405
cytoplasm,1,1,154.1875,32.6257,88.5938,221.5938,553.9556,16742
cytoplasm,2,1,151.4531,29.6465,94.5938,207.5938,548.1652,16567
cytoplasm,3,1,87.75,25.7023,32.5938,133.5938,413.2664,12490
cytoplasm,1,2,79.8125,21.9625,44.1406,132.1406,382.594,11563
cytoplasm,2,2,71.2344,20.064,33.1406,118.1406,364.4288,11014
cytoplasm,3,2,66.5,24.5159,20.1406,122.1406,354.4032,10711
