measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1275.4375,423.6655,433.5625,2272.5625,2915.6952,88120
microtubule,2,3,1710.6406,270.3896,1086.5625,2227.5625,3837.2891,115973
microtubule,3,3,1178.8438,253.5335,513.5625,1804.5625,2711.1465,81938
microtubule,1,1,646.8281,133.0469,347.1719,913.1719,1598.0736,48298
microtubule,2,1,647.9219,115.3398,414.1719,913.1719,1600.3897,48368
microtubule,3,1,611.0156,137.9071,390.1719,936.1719,1522.2364,46006
microtubule,1,2,513.8125,110.8184,276.4375,751.4375,1313.7172,39704
microtubule,2,2,553.4375,141.4812,313.4375,947.4375,1397.6278,42240
microtubule,3,2,565.5781,128.0208,261.4375,834.4375,1423.337,43017
cytoplasm,1,3,79.6719,25.1618,25.5625,140.5625,383.5205,11591
cytoplasm,2,3,84.1406,17.5696,47.5625,122.5625,392.9836,11877
cytoplasm,3,3,114.1875,22.334,62.5625,174.5625,456.6114,13800
cytoplasm,1,1,212.1719,40.3131,134.1719,287.1719,677.6377,20480
cytoplasm,2,1,180.2656,39.7219,98.1719,270.1719,610.0725,18438
cytoplasm,3,1,188.7188,46.5645,95.1719,294.1719,627.973,18979
cytoplasm,1,2,310.6406,77.4966,171.4375,492.4375,883.4768,26701
cytoplasm,2,2,183.125,76.7817,63.4375,417.4375,613.4474,18540
cytoplasm,3,2,223.1719,65.5531,104.4375,400.4375,698.2514,21103
