measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1401.9375,530.7803,431.6875,2549.6875,3183.3091,96208
microtubule,2,3,1986.2344,339.295,1204.6875,2635.6875,4420.6267,133603
microtubule,3,3,1439.2656,298.2028,694.6875,2081.6875,3262.3558,98597
microtubule,1,1,461.3438,176.4647,165.5469,830.5469,1206.6121,36467
microtubule,2,1,704.2656,62.7445,584.5469,900.5469,1721.0278,52014
microtubule,3,1,652.1719,107.8745,436.5469,904.5469,1610.7131,48680
microtubule,1,2,672.9531,235.9797,260.7344,1270.7344,1641.6171,49614
microtubule,2,2,762.1562,62.4433,642.7344,913.7344,1830.5152,55323
microtubule,3,2,656.8594,99.1248,448.7344,911.7344,1607.5367,48584
cytoplasm,1,3,249.5469,56.5943,154.6875,367.6875,742.9861,22455
cytoplasm,2,3,143.8594,53.1277,54.6875,299.6875,519.1804,15691
cytoplasm,3,3,146.7188,29.513,85.6875,210.6875,525.2354,15874
cytoplasm,1,1,232.4531,48.269,151.5469,349.5469,721.9092,21818
cytoplasm,2,1,163.6875,37.8987,78.5469,237.5469,576.2899,17417
cytoplasm,3,1,137.625,30.2452,69.5469,189.5469,521.0994,15749
cytoplasm,1,2,752.1562,157.6945,428.7344,1059.7344,1809.3391,54683
cytoplasm,2,2,474.5625,110.4318,238.7344,778.7344,1221.5016,36917
cytoplasm,3,2,402.3125,75.5704,265.7344,619.7344,1068.5037,32293
