measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,2123.625,742.4752,377.3906,3333.3906,4716.4314,142543
microtubule,2,3,1241.4375,140.5135,921.3906,1581.3906,2848.2954,86083
microtubule,3,3,1413.8438,281.8032,634.3906,1932.3906,3213.3859,97117
microtubule,1,1,533.1094,148.8498,165.0938,867.0938,1357.4262,41025
microtubule,2,1,404.5469,54.6271,292.0938,507.0938,1085.1799,32797
microtubule,3,1,640.8906,131.6607,386.0938,948.0938,1585.6657,47923
microtubule,1,2,1031.2969,275.7136,241.6094,1474.6094,2404.9522,72684
microtubule,2,2,693.8594,95.0096,530.6094,973.6094,1690.3885,51088
microtubule,3,2,896.2656,174.461,564.6094,1303.6094,2119.0076,64042
cytoplasm,1,3,154.25,34.0941,95.3906,254.3906,546.0476,16503
cytoplasm,2,3,124.5312,40.4647,39.3906,219.3906,483.1147,14601
cytoplasm,3,3,141.2812,58.9011,52.3906,290.3906,518.5848,15673
cytoplasm,1,1,178.1562,26.1436,122.0938,237.0938,605.7711,18308
cytoplasm,2,1,209.0469,34.4703,111.0938,296.0938,671.1856,20285
cytoplasm,3,1,120.1562,32.4751,58.0938,221.0938,482.9492,14596
cytoplasm,1,2,759.5156,127.5636,480.6094,988.6094,1829.4233,55290
cytoplasm,2,2,677.9688,132.869,446.6094,938.6094,1656.7382,50071
cytoplasm,3,2,696.7344,163.5992,352.6094,1124.6094,1696.4767,51272
