measurement,line,channel,Mean,StdDev,Min,Max,IntDen,RawIntDen
microtubule,1,3,1369.4062,215.4919,876.9844,1792.9844,3115.9093,94171
microtubule,2,3,1837.2188,243.8948,1352.9844,2381.9844,4106.5574,124111
microtubule,3,3,1292.0938,200.8971,689.9844,1621.9844,2952.191,89223
microtubule,1,1,589.7344,80.9857,427.6094,830.6094,1478.362,44680
microtubule,2,1,704.0781,73.298,543.6094,889.6094,1720.4984,51998
microtubule,3,1,585.8906,100.0539,308.6094,803.6094,1470.2224,44434
microtubule,1,2,976.2344,145.9138,700.4531,1300.4531,2284.4465,69042
microtubule,2,2,885.0781,113.0485,625.4531,1085.4531,2091.4124,63208
microtubule,3,2,732.1406,165.9147,380.4531,1001.4531,1767.5492,53420
cytoplasm,1,3,33.75,27.397,-2.0156,137.9844,287.4997,8689
cytoplasm,2,3,55.9062,24.5488,8.9844,103.9844,334.4182,10107
cytoplasm,3,3,98.9531,26.7362,49.9844,164.9844,425.575,12862
cytoplasm,1,1,116.9219,27.5801,50.6094,212.6094,477.1258,14420
cytoplasm,2,1,119.6562,39.4129,56.6094,203.6094,482.9161,14595
cytoplasm,3,1,218.7656,26.8448,145.6094,269.6094,692.7919,20938
cytoplasm,1,2,309.9531,61.9026,184.4531,490.4531,873.5174,26400
cytoplasm,2,2,344.6562,71.5112,237.4531,516.4531,947.0053,28621
cytoplasm,3,2,509.9531,70.8564,391.4531,712.4531,1297.041,39200
